"gene","Gene name","log2FoldChange","padj"
"ENSG00000175197","DDIT3",2.89883086989142,0.332248042210124
"ENSG00000155980","KIF5A",9.82323315912869e-07,0.772729414440206
"ENSG00000118600","RXYLT1",-3.9281366733417e-06,0.799547256709893
"ENSG00000174206","KICS2",2.30081084758917e-06,0.968349093573568
"ENSG00000185306","C12orf56",-2.61559652235759e-07,NA
"ENSG00000111530","CAND1",0.000186948605789893,0.800443673794146
"ENSG00000166226","CCT2",-7.83212693785554e-06,0.643863179375146
"ENSG00000153233","PTPRR",2.33451555656801e-06,0.0658793220328289
"ENSG00000139292","LGR5",3.96136926573653e-06,0.578057484590034
"ENSG00000169372","CRADD",-8.65660600217077e-06,0.285478705898608
"ENSG00000057704","TMCC3",1.2146588294355e-06,0.787051003239743
"ENSG00000074527","NTN4",-1.78586917918364e-06,NA
"ENSG00000165972","CCDC38",1.80949962218881e-06,0.0468054324081539
"ENSG00000111647","BLTP3B",-2.71879675828608e-06,0.749899494979228
"ENSG00000120820","GLT8D2",-8.47716537707359e-07,NA
"ENSG00000111783","RFX4",-3.50044473048784e-07,0.922107973653053
"ENSG00000135093","USP30",-2.42046358600303e-06,0.91267324026669
"ENSG00000110906","KCTD10",1.72212089532409e-05,0.8955495743013
"ENSG00000111275","ALDH2",3.15291670075105e-07,0.968349093573568
"ENSG00000123064","DDX54",-2.37684921309487e-05,0.596793014653315
"ENSG00000186815","TPCN1",2.69936513750784e-06,0.689275542363562
"ENSG00000089053","ANAPC5",-7.18882092695946e-06,0.581097268515716
"ENSG00000188735","TMEM120B",-1.06312267125616e-05,0.426557543096792
"ENSG00000158113","LRRC43",2.69900843217743e-06,0.181012855740088
"ENSG00000188026","RILPL1",-5.10341375728102e-06,0.748191372089501
"ENSG00000111361","EIF2B1",6.49377749689688e-06,0.827135773717709
"ENSG00000168778","TCTN2",2.49827128269384e-06,0.787140464893126
"ENSG00000184992","BRI3BP",-4.86425418192305e-06,0.562686854419634
"ENSG00000111452","ADGRD1",-6.46371967080247e-07,0.392224687672624
"ENSG00000182870","GALNT9",1.46784076257746e-07,0.975059423677805
"ENSG00000150459","SAP18",3.4373902323884e-08,0.999425484804929
"ENSG00000165566","AMER2",-7.11835613060479e-07,0.764017535148389
"ENSG00000139505","MTMR6",-2.88426193494988e-06,0.892838512268863
"ENSG00000132964","CDK8",-4.43832568945298e-06,0.607886579936058
"ENSG00000102755","FLT1",-1.32119890006405e-07,NA
"ENSG00000139514","SLC7A1",1.0217974355772e-07,0.993527915938853
"ENSG00000133119","RFC3",-8.07488247888633e-07,0.944687587681664
"ENSG00000102760","RGCC",-2.60069390005403,0.00881408783107899
"ENSG00000151773","CCDC122",8.94739353391648e-07,0.753473208461946
"ENSG00000188342","GTF2F2",1.11770960885895e-06,0.942551902756157
"ENSG00000136161","RCBTB2",-5.01531022327295e-07,0.943236103337698
"ENSG00000136110","CNMD",6.01674271653746e-07,0.483077706514494
"ENSG00000136099","PCDH8",-1.25648991534045e-06,0.665496339509601
"ENSG00000134900","TPP2",-9.46890547615002e-07,0.940001713861403
"ENSG00000198176","TFDP1",2.56493516932513e-06,0.720346683364254
"ENSG00000184497","TMEM255B",1.86573489385356e-06,0.144538544756654
"ENSG00000129566","TEP1",2.1193097601366e-06,0.865280104540696
"ENSG00000198805","PNP",6.8250686172906e-08,0.995921466430539
"ENSG00000092200","RPGRIP1",3.1854454907399e-07,NA
"ENSG00000100842","EFS",-3.82930457707587e-06,0.869333247930931
"ENSG00000129535","NRL",1.31566233148397e-07,0.992254705821789
"ENSG00000129559","NEDD8",-1.89958633338689e-06,0.91267324026669
"ENSG00000176165","FOXG1",-4.28988625010917e-06,0.76075117477246
"ENSG00000100883","SRP54",1.49696354696493e-05,0.936672590155114
"ENSG00000198807","PAX9",5.32899360171941e-07,0.565410639476854
"ENSG00000198718","TOGARAM1",-1.33994473190517e-06,0.954550740763951
"ENSG00000139921","TMX1",6.15056511396394e-06,0.566567095104192
"ENSG00000197930","ERO1A",-4.49839091681819e-07,0.96110992482618
"ENSG00000100532","CGRRF1",-1.93905519660935e-06,0.935718893478991
"ENSG00000126787","DLGAP5",1.51384760242014e-06,0.866525874366133
"ENSG00000100567","PSMA3",3.04877921643089e-06,0.739139246713226
"ENSG00000126773","PCNX4",-1.39574593286565e-05,0.838839711566586
"ENSG00000126785","RHOJ",-1.16249865753642e-06,0.883817468770347
"ENSG00000176153","GPX2",3.29092342207887e-07,NA
"ENSG00000072042","RDH11",-0.00011112821225183,0.991987787820623
"ENSG00000187097","ENTPD5",2.77057251090076e-06,0.928651843457968
"ENSG00000119711","ALDH6A1",2.04530708548245e-06,0.822068478536285
"ENSG00000140044","JDP2",1.14681200564404e-06,0.8802074120399
"ENSG00000119650","IFT43",2.84825666822105e-06,0.861025770898293
"ENSG00000009830","POMT2",-6.42874207471422e-06,0.701893244688143
"ENSG00000070778","PTPN21",-1.45329021159703e-05,0.115622145923613
"ENSG00000165929","TC2N",1.11159154716971e-06,0.401294336945233
"ENSG00000165934","CPSF2",-2.38053955121386e-06,0.891078473032761
"ENSG00000066455","GOLGA5",-6.63146569028295e-05,0.99503920424119
"ENSG00000100604","CHGA",-4.17713173065825e-07,0.856362276581213
"ENSG00000175785","PRIMA1",-2.70319043807561e-06,0.0424229426397697
"ENSG00000165949","IFI27",3.04847118479717e-06,NA
"ENSG00000176438","SYNE3",-2.82259483890704e-06,0.220350179647017
"ENSG00000183576","SETD3",-3.67336252155349e-05,0.722463565688888
"ENSG00000196405","EVL",-5.94061771634071e-06,0.380558591870566
"ENSG00000197119","SLC25A29",-1.37437122733677e-06,0.871780509152727
"ENSG00000166166","TRMT61A",-3.10499035973229e-06,0.88632934441347
"ENSG00000184990","SIVA1",1.26203797945409e-07,0.996361298229853
"ENSG00000174450","GOLGA6L2",-2.73662305195855e-07,0.907122325396229
"ENSG00000206190","ATP10A",7.00772985898097e-07,0.859792684136866
"ENSG00000182256","GABRG3",9.58284799328973e-07,0.732935526623751
"ENSG00000128463","EMC4",8.24658705085424e-05,0.989120637945572
"ENSG00000140199","SLC12A6",-1.59661799567073e-06,0.380392644369488
"ENSG00000166068","SPRED1",1.70695887162975e-06,0.873295715338448
"ENSG00000156970","BUB1B",9.84435546802836e-07,0.935272850448257
"ENSG00000188549","CCDC9B",-1.36860721144886e-07,0.988809444425084
"ENSG00000128965","CHAC1",1.4572366226794e-06,0.709028819868915
"ENSG00000140326","CDAN1",-3.23518885109029e-06,0.878824193639346
"ENSG00000137822","TUBGCP4",-8.78638325882128e-07,0.958424784836529
"ENSG00000166963","MAP1A",-1.23945808473573e-06,0.881198424367898
"ENSG00000104131","EIF3J",-4.62108104165185e-06,0.876785564629538
"ENSG00000140279","DUOX2",9.70141273302182e-07,0.598975013552489
"ENSG00000140254","DUOXA1",7.94232396599188e-07,0.6950741423513
"ENSG00000166920","C15orf48",-1.11167283819496e-06,NA
"ENSG00000166477","LEO1",-7.12682711063191e-06,0.905190171893719
"ENSG00000128833","MYO5C",5.01144804378669e-07,0.914027858471399
"ENSG00000047346","ATOSA",-1.04646070079936e-06,0.96110992482618
"ENSG00000171016","PYGO1",-4.40106611239087e-06,0.501800830261973
"ENSG00000166450","PRTG",-7.43977763719916e-07,0.935272850448257
"ENSG00000140297","GCNT3",9.24496192632734e-08,NA
"ENSG00000166128","RAB8B",-7.36299004804334e-07,0.96165795410337
"ENSG00000140451","PIF1",-8.01394305389886e-07,0.942527956026181
"ENSG00000074696","HACD3",5.68416030701489e-06,0.671091898698561
"ENSG00000166938","DIS3L",3.21459565484178e-06,0.815490836825568
"ENSG00000174446","SNAPC5",4.08003633959561e-06,0.785110546945192
"ENSG00000103591","AAGAB",5.89491912378974e-06,0.611585709127373
"ENSG00000128973","CLN6",1.43059669123248e-05,0.974070360977103
"ENSG00000103647","CORO2B",-7.01773246869816e-07,0.933325606015477
"ENSG00000129009","ISLR",-2.67378392409782e-07,NA
"ENSG00000179151","EDC3",-3.86570300755413e-06,0.83062207855346
"ENSG00000169758","TMEM266",1.86998589622209e-07,0.949431635571798
"ENSG00000140386","SCAPER",1.05569747642522e-06,0.941728789522717
"ENSG00000169783","LINGO1",-1.47765743578374e-06,0.564947275427216
"ENSG00000140403","DNAJA4",1.62499424182471e-07,0.97552235133325
"ENSG00000136381","IREB2",-9.86342498027795e-06,0.872000839559521
"ENSG00000169684","CHRNA5",1.74064581061997e-06,0.461877637007253
"ENSG00000182774","RPS17",-1.75068973801971e-07,0.988809444425084
"ENSG00000103942","HOMER2",-5.68971008204668e-06,0.267320723922832
"ENSG00000156218","ADAMTSL3",4.65774596207622e-07,0.709028819868915
"ENSG00000184206","GOLGA6L4",-1.16031911595309e-06,0.752179327191512
"ENSG00000177082","WDR73",2.43246616856236e-06,0.923730146999913
"ENSG00000183655","KLHL25",-1.00719115487675e-06,0.900873441132529
"ENSG00000185043","CIB1",2.92626805366451e-06,0.80820797757412
"ENSG00000183208","GDPGP1",1.3464239141615e-06,0.930454689113017
"ENSG00000140575","IQGAP1",3.61677591061283e-06,0.520203192692107
"ENSG00000197299","BLM",9.29762518431774e-07,0.941498943432702
"ENSG00000140564","FURIN",-7.61709953699135e-07,0.916206929060912
"ENSG00000185442","FAM174B",-1.3730086703919e-06,0.780867763750513
"ENSG00000103852","TTC23",1.11319008825817e-06,0.795435241654642
"ENSG00000183475","ASB7",3.70032117853701e-06,0.937195285044604
"ENSG00000154237","LRRK1",-2.18130533239945e-06,0.876749151733618
"ENSG00000184277","TM2D3",1.49669464344898e-06,0.851318979431742
"ENSG00000103202","NME4",-2.05732899186917e-06,0.577011699764226
"ENSG00000161999","JMJD8",-3.34727829714035e-06,0.780867763750513
"ENSG00000197599","CCDC154",1.06949990471323e-06,0.821469523560398
"ENSG00000206053","JPT2",2.64643789438611e-06,0.85043509938135
"ENSG00000063854","HAGH",-5.63888104987309e-06,0.47210843678524
"ENSG00000180185","FAHD1",-7.21046491089038e-05,0.893750821220182
"ENSG00000198736","MSRB1",7.17752938702166e-06,0.917689464633966
"ENSG00000127554","GFER",-7.80406955011581e-06,0.827090768589328
"ENSG00000167964","RAB26",9.85435494890171e-07,0.820059535257545
"ENSG00000167968","DNASE1L2",-2.0423652997635e-06,0.778894447833885
"ENSG00000167969","ECI1",1.25121932437772e-06,0.937178187368798
"ENSG00000162063","CCNF",-2.88720553351456e-06,0.820059535257545
"ENSG00000162076","FLYWCH2",-4.4695194464748e-06,0.754183004555462
"ENSG00000103343","ZNF174",-1.203626158929e-05,0.297488914379456
"ENSG00000103351","CLUAP1",-1.34547077136726e-06,0.954263065367458
"ENSG00000185739","SRL",-1.71716596809579e-07,NA
"ENSG00000153443","UBALD1",-6.41426016020401e-06,0.366471102306885
"ENSG00000102858","MGRN1",8.76348292903506e-07,0.899359395266092
"ENSG00000067836","ROGDI",7.23432157927649e-07,0.948293696108799
"ENSG00000103174","NAGPA",-1.84620466463503e-06,0.877570513170129
"ENSG00000140650","PMM2",-1.06306725619847e-06,0.931010037221973
"ENSG00000153066","TXNDC11",-3.88525808733391e-06,0.723363257417833
"ENSG00000171490","RSL1D1",-3.69666506523775e-05,0.825230565223758
"ENSG00000103342","GSPT1",-8.31488740332766e-06,0.8955495743013
"ENSG00000085721","RRN3",-4.84826046869813e-06,0.911716636102038
"ENSG00000133393","CEP20",7.28349970514236e-06,0.594638293283937
"ENSG00000170537","TMC7",3.91452240986688e-07,0.968204871336066
"ENSG00000168434","COG7",-1.74526241551541e-06,0.911716636102038
"ENSG00000169181","GSG1L",4.44316297006146e-07,0.944572829871583
"ENSG00000205609","EIF3CL",-2.08596216511468e-06,0.835704702130743
"ENSG00000177548","RABEP2",-6.97310176480722e-06,0.538601047649991
"ENSG00000176953","NFATC2IP",-4.49770639211819e-06,0.866973919945739
"ENSG00000213658","LAT",7.71073397543707e-07,0.820059535257545
"ENSG00000180035","ZNF48",-2.69479622706622e-06,0.839414261493124
"ENSG00000180096","SEPTIN1",-4.51720501380862e-07,0.972459274570127
"ENSG00000156853","ZNF689",-1.02141657799378e-05,0.418999681777692
"ENSG00000167394","ZNF668",-6.42219614970996e-06,0.37925701100726
"ENSG00000140675","SLC5A2",-7.02788218413276e-07,0.944572829871583
"ENSG00000140795","MYLK3",-9.5808695231133e-07,0.841777727041793
"ENSG00000129636","ITFG1",9.79974801931596e-08,0.996361298229853
"ENSG00000121281","ADCY7",-2.19057703021274e-06,NA
"ENSG00000103449","SALL1",1.12760046922321e-06,0.835513685749322
"ENSG00000087245","MMP2",-3.31003649971812e-06,0.354088510832862
"ENSG00000087253","LPCAT2",-2.3848517992832e-06,0.76760944173564
"ENSG00000198848","CES1",4.748197377015e-07,0.879247091817547
"ENSG00000102900","NUP93",-3.70860162783253e-06,0.96474880211927
"ENSG00000102978","POLR2C",1.68695011803813e-06,0.961298358232432
"ENSG00000140854","KATNB1",-3.7223798195852e-06,0.738086740379556
"ENSG00000159648","SPMIP8",5.59393411340723e-07,0.956984785667111
"ENSG00000103005","USB1",8.7344461318619e-07,0.942527956026181
"ENSG00000125166","GOT2",-1.51393272627295e-06,0.940186428874955
"ENSG00000217555","CKLF",3.85999187272952e-07,0.968204871336066
"ENSG00000183723","CMTM4",-1.78108718278556e-06,0.914550415134737
"ENSG00000135720","DYNC1LI2",-0.285873898610783,0.129309340691751
"ENSG00000172828","CES3",5.90104493872449e-07,0.887997337310624
"ENSG00000196123","MATCAP1",-2.34009200057533e-06,0.797125450575682
"ENSG00000196155","PLEKHG4",9.13485026473042e-07,0.794103351268395
"ENSG00000159720","ATP6V0D1",-4.07072578873451e-05,0.76760944173564
"ENSG00000141098","GFOD2",-5.09003767215742e-05,0.215835048304925
"ENSG00000102901","CENPT",-9.47550381524754e-06,0.393336796587107
"ENSG00000102898","NUTF2",-8.89430352778466e-06,0.716135840667528
"ENSG00000103066","PLA2G15",-1.28964917873045e-06,0.912713993114024
"ENSG00000103061","SLC7A6OS",7.73690049814813e-06,0.650929499543968
"ENSG00000181019","NQO1",1.5335685433844e-06,0.742819101959475
"ENSG00000141101","NOB1",-5.87911861208134e-05,0.988670241509314
"ENSG00000198373","WWP2",-1.28348911029184e-05,0.336385997945428
"ENSG00000157350","ST3GAL2",0.000102122952655187,0.501924700697689
"ENSG00000189091","SF3B3",1.71979669654626e-06,0.956984785667111
"ENSG00000166747","AP1G1",-2.00678410700555e-06,0.942683243136829
"ENSG00000140839","CLEC18B",1.00488383720736e-06,0.776547130547993
"ENSG00000168404","MLKL",-2.41603551659885e-07,NA
"ENSG00000166822","TMEM170A",-1.14740119632885e-06,0.983182518260126
"ENSG00000135686","KLHL36",-6.88008333078335e-07,0.970342709669377
"ENSG00000153786","ZDHHC7",-3.68420677951305e-06,0.842706578361631
"ENSG00000140948","ZCCHC14",-1.38685313449192e-05,0.280722300971404
"ENSG00000154118","JPH3",-1.67404956809383e-06,0.379789872454344
"ENSG00000174177","CTU2",-9.58146594699775e-06,0.565410116591429
"ENSG00000141012","GALNS",-1.79722663550537e-06,0.854877424371188
"ENSG00000177374","HIC1",3.92615845506584e-07,0.941435320220381
"ENSG00000167720","SRR",-1.87698994779195e-06,0.88696661957707
"ENSG00000141258","SGSM2",-1.88899181888025e-06,0.844067564544156
"ENSG00000127804","METTL16",7.64471206442951e-07,0.980193409681962
"ENSG00000141255","SPATA22",-2.15525559406528e-07,NA
"ENSG00000196689","TRPV1",-8.46944646883596e-06,0.313035027657071
"ENSG00000132388","UBE2G1",-1.04812887274678e-05,0.582962782799746
"ENSG00000161905","ALOX15",1.03145396538557e-06,NA
"ENSG00000108559","NUP88",-6.98810764214508e-05,0.856969993282409
"ENSG00000005100","DHX33",-9.21569935087775e-06,0.565410116591429
"ENSG00000167858","TEKT1",3.02292765907085e-07,NA
"ENSG00000040633","PHF23",-1.26442774415319e-06,0.958170708017985
"ENSG00000006047","YBX2",1.49935860690998e-06,0.383221243710435
"ENSG00000174292","TNK1",2.53516012247188,0.00440939902143871
"ENSG00000129245","FXR2",-2.20913227412352e-05,0.154584233875787
"ENSG00000178999","AURKB",-3.28063083483132e-07,0.978535442006178
"ENSG00000065325","GLP2R",2.68576492498786e-07,NA
"ENSG00000125409","TEKT3",-9.20703645717743e-08,0.989120637945572
"ENSG00000221926","TRIM16",2.18306413680216e-06,0.919415550329665
"ENSG00000154803","FLCN",-1.67862377256568e-06,0.385755733304866
"ENSG00000141030","COPS3",-3.23355230001744e-06,0.8984698081787
"ENSG00000177427","MIEF2",1.22376522297895e-06,0.644838090508887
"ENSG00000171931","FBXW10",9.82281766695606e-07,0.671944965015925
"ENSG00000142494","SLC47A1",-1.30257990260956e-06,0.712839841301247
"ENSG00000087095","NLK",-6.99387857413647e-05,0.886298816308153
"ENSG00000244045","TMEM199",-4.45974612590354e-06,0.599912423298663
"ENSG00000076351","SLC46A1",-8.42787153619674e-07,0.871498841311692
"ENSG00000198720","ANKRD13B",-6.72304353099568e-06,0.239264320570568
"ENSG00000185158","LRRC37B",-3.64555966952456e-06,0.669169629477502
"ENSG00000141314","RHBDL3",3.89888907166817e-07,0.947554341103962
"ENSG00000108306","FBXL20",-6.36537449937155e-06,0.58705954902589
"ENSG00000108342","CSF3",-5.66330698571619e-07,NA
"ENSG00000126351","THRA",-9.36127983308225e-07,0.944572829871583
"ENSG00000108352","RAPGEFL1",-2.26863617543654e-06,0.805968656455842
"ENSG00000171345","KRT19",1.25575401291025e-06,NA
"ENSG00000141696","P3H4",-1.79293385645497e-06,0.879393852527641
"ENSG00000108771","DHX58",3.64707900505093e-06,0.286508524994024
"ENSG00000177469","CAVIN1",6.38069693919509e-07,0.917161116923441
"ENSG00000108799","EZH1",-1.0845982688244e-05,0.874320662600215
"ENSG00000126581","BECN1",-3.19398591314201e-06,0.905190171893719
"ENSG00000175832","ETV4",2.20324999805687e-06,0.697101307685331
"ENSG00000186566","GPATCH8",-6.26587154836244e-06,0.740794413769
"ENSG00000108883","EFTUD2",-7.18148760576715e-06,0.832615713174729
"ENSG00000136448","NMT1",-2.01573383393519e-05,0.941364664835886
"ENSG00000172992","DCAKD",3.24952199831539e-07,0.982546880697462
"ENSG00000184361","SPATA32",1.73921972046284e-07,0.961131771419122
"ENSG00000159314","ARHGAP27",4.94775219411081e-06,0.404075218655362
"ENSG00000159111","MRPL10",1.03232586033409e-06,0.977139820701999
"ENSG00000167107","ACSF2",1.12667198193379,0.0493064566246049
"ENSG00000166260","COX11",4.89444502844569e-06,0.818934089166294
"ENSG00000166263","STXBP4",-7.34901503796665e-06,0.575401361857179
"ENSG00000153930","ANKFN1",5.80013182994585e-07,0.84911226982623
"ENSG00000121064","SCPEP1",3.10796091434058e-06,0.575401361857179
"ENSG00000121057","AKAP1",9.37386493752243e-07,0.946702072492112
"ENSG00000181610","MRPS23",5.306496395158e-06,0.800443673794146
"ENSG00000180891","CUEDC1",5.71568465581299e-07,0.753012784939079
"ENSG00000136450","SRSF1",-3.49310774942255e-06,0.752179327191512
"ENSG00000108375","RNF43",1.01926183116931e-06,0.15116244372924
"ENSG00000182628","SKA2",-6.87043432806796e-06,0.407865329641755
"ENSG00000068489","PRR11",1.19976914376569e-05,0.967238368492488
"ENSG00000167447","SMG8",-2.37091210580033e-06,0.907266246683942
"ENSG00000062716","VMP1",8.07793159842703e-06,0.474596201326032
"ENSG00000170832","USP32",-9.54069782572496e-06,0.796438356981935
"ENSG00000170836","PPM1D",-3.32596888591157e-06,0.667257749371526
"ENSG00000141337","ARSG",1.99053594427325e-06,0.605331445903564
"ENSG00000108932","SLC16A6",1.09088300663423e-06,0.732935526623751
"ENSG00000070540","WIPI1",-1.45986973317153e-06,0.832615713174729
"ENSG00000154262","ABCA6",-8.26489241463178e-07,NA
"ENSG00000166685","COG1",1.59269934984163e-05,0.129120519997832
"ENSG00000133193","VCF1",1.17768742440542e-05,0.277038981314798
"ENSG00000172809","RPL38",-1.87145178802965e-05,0.676083033723018
"ENSG00000108479","GALK1",3.19795527255227e-06,0.711381437292294
"ENSG00000092929","UNC13D",1.71474802912917e-06,0.684708934397459
"ENSG00000204316","MRPL38",-2.00367169251006e-06,0.806609139903271
"ENSG00000186919","ZACN",1.21719173354671e-06,0.87905682470328
"ENSG00000175931","UBE2O",-1.14328184516128e-05,0.389318251466176
"ENSG00000129667","RHBDF2",1.7936921288164e-06,0.393336796587107
"ENSG00000167889","MGAT5B",1.22789016863844e-06,0.727098236704467
"ENSG00000035862","TIMP2",-2.15794991393498e-06,0.704083926954378
"ENSG00000108679","LGALS3BP",5.62530185040856e-06,0.344352331482164
"ENSG00000181523","SGSH",4.35047169080094e-07,0.981248383914705
"ENSG00000157637","SLC38A10",2.65704029422255e-07,0.987073917365223
"ENSG00000184009","ACTG1",-4.40506869794551e-08,0.99669791360015
"ENSG00000185298","CCDC137",-7.18372536277595e-06,0.791205326180662
"ENSG00000181396","OGFOD3",-7.07965196880642e-06,0.712839841301247
"ENSG00000176845","METRNL",-3.23901555528741e-06,0.814497449787385
"ENSG00000079134","THOC1",-9.01340926906292e-06,0.488611250508696
"ENSG00000141433","ADCYAP1",2.48866969044102e-07,NA
"ENSG00000080986","NDC80",2.76871686692052e-06,0.905190171893719
"ENSG00000101608","MYL12A",-3.58677825228327e-07,0.960334369138991
"ENSG00000088756","ARHGAP28",1.45514106486235e-06,0.0573174489742228
"ENSG00000178127","NDUFV2",-1.45012303707968e-06,0.818551401904062
"ENSG00000017797","RALBP1",3.06167719963436e-06,0.765854450285017
"ENSG00000168461","RAB31",2.52187452707668e-06,0.816978475198156
"ENSG00000168454","TXNDC2",-2.60635123831825e-06,0.49184089757688
"ENSG00000154856","APCDD1",-1.00033616606833e-07,0.984486920713533
"ENSG00000134265","NAPG",-1.69487819889865e-06,0.948800259472638
"ENSG00000176014","TUBB6",1.11956746644205e-06,0.983256702468308
"ENSG00000177150","FAM210A",6.76215056710548e-06,0.799602379729736
"ENSG00000101752","MIB1",-3.51385225039392e-05,0.778668470105403
"ENSG00000134508","CABLES1",-1.82776472418316e-06,0.664609872368345
"ENSG00000141458","NPC1",-6.09323958831882e-05,0.964765964359424
"ENSG00000141384","TAF4B",-3.51506052184543e-06,0.422125559511473
"ENSG00000166974","MAPRE2",-5.70040421536643e-06,0.819408993847854
"ENSG00000186812","ZNF397",-7.7490952596235e-06,0.339190920867333
"ENSG00000141424","SLC39A6",-0.891216529393005,0.048136146478142
"ENSG00000152240","HAUS1",-5.280150428378e-06,0.650698475312381
"ENSG00000082212","ME2",-1.08057617693915e-05,0.221583945098778
"ENSG00000091164","TXNL1",-1.35518122917146e-05,0.509358243280744
"ENSG00000066926","FECH",-1.48077015024972e-05,0.96430491284817
"ENSG00000166396","SERPINB7",3.93416995505321e-07,0.827063826661548
"ENSG00000141665","FBXO15",1.23973269311043,0.0755200136514311
"ENSG00000101546","RBFA",-9.56417105809328e-06,0.227103538288688
"ENSG00000064687","ABCA7",1.34245624302476e-06,0.869012866920473
"ENSG00000130005","GAMT",-2.32244943592796e-06,0.871556074716269
"ENSG00000176619","LMNB2",-4.38187618314039e-05,0.429552839637244
"ENSG00000176533","GNG7",-1.49783878277242e-06,0.700818214030518
"ENSG00000161082","CELF5",-2.90478468190997e-06,0.210348389211891
"ENSG00000006638","TBXA2R",6.57245954322916e-07,0.887997337310624
"ENSG00000089847","ANKRD24",3.34146571990378e-06,0.6044908442534
"ENSG00000160633","SAFB",-1.02218542313658e-05,0.347528807167657
"ENSG00000130255","RPL36",-9.27997162348627e-06,0.407392178928862
"ENSG00000087903","RFX2",1.49237871712199e-06,0.87625571739257
"ENSG00000125731","SH2D3A",3.21779328914677e-07,NA
"ENSG00000104976","SNAPC2",-5.72537082655533e-06,0.781761405138317
"ENSG00000142449","FBN3",-1.84896778893803e-06,0.296825260342645
"ENSG00000205517","RGL3",1.27319585292494e-06,0.503068767936346
"ENSG00000197933","ZNF823",-4.72220764896215e-06,0.754267800614605
"ENSG00000177599","ZNF491",-5.20635838588487e-06,0.203322427550331
"ENSG00000171295","ZNF440",-5.92997516300582e-06,0.407710170721273
"ENSG00000197647","ZNF433",-1.34907999840319e-06,0.900179981364271
"ENSG00000132004","FBXW9",2.1246195052278e-07,0.991896235729131
"ENSG00000104907","TRMT1",-7.48586933454601e-06,0.491160566836115
"ENSG00000123143","PKN1",-9.48672318715182e-06,0.541115415276334
"ENSG00000105137","SYDE1",-8.33313517265778e-05,0.942527956026181
"ENSG00000105122","RASAL3",8.33520282485872e-07,0.711235326875723
"ENSG00000105640","RPL18A",-1.03764238329235e-05,0.496599055193532
"ENSG00000099308","MAST3",-2.55292148522718e-06,0.861784355139426
"ENSG00000105656","ELL",-1.57077088515167e-05,0.488580355394847
"ENSG00000213996","TM6SF2",4.54695871958066e-07,0.942527956026181
"ENSG00000160229","ZNF66",-5.82135773558782e-06,0.345372430951669
"ENSG00000118620","ZNF430",-4.17277594116223e-08,0.998604437540086
"ENSG00000197134","ZNF257",-9.26465299627254e-07,0.623907661699257
"ENSG00000021488","SLC7A9",-6.2577674903881e-07,0.880649288845556
"ENSG00000124302","CHST8",-1.80470608610577e-06,0.407710170721273
"ENSG00000126261","UBA2",9.94512549409124e-07,0.953511375712916
"ENSG00000142279","WTIP",-5.27885976919342e-07,0.961131771419122
"ENSG00000004776","HSPB6",1.64046318141211e-06,0.480140877735124
"ENSG00000186020","ZNF529",-1.76207295287416e-06,0.852062135319536
"ENSG00000251247","ZNF345",-5.45880851636058e-06,0.428419144917078
"ENSG00000198182","ZNF607",-2.3505852455138e-06,0.827063826661548
"ENSG00000167642","SPINT2",1.90994623179661e-06,0.198745951195105
"ENSG00000099341","PSMD8",-1.24186403248562e-05,0.317664841872639
"ENSG00000188766","SPRED3",7.80879936650454e-07,0.948800259472638
"ENSG00000130244","FAM98C",5.49426265490787e-07,0.989120637945572
"ENSG00000104814","MAP4K1",3.85459817182212e-06,0.29247206655402
"ENSG00000130755","GMFG",2.18057575207272e-06,NA
"ENSG00000006659","LGALS14",2.19538782936882e-07,NA
"ENSG00000123815","COQ8B",1.0595939845148e-06,0.947727086463585
"ENSG00000105732","ZNF574",-9.07242642490843e-06,0.30717795276693
"ENSG00000105723","GSK3A",-0.431640151996803,0.101525204088529
"ENSG00000167619","TMEM145",-2.74873259920481e-06,0.286508524994024
"ENSG00000105429","MEGF8",-5.48223690683728e-06,0.366627036434174
"ENSG00000159882","ZNF230",-5.47919115066023e-06,0.474517483479588
"ENSG00000178386","ZNF223",-3.66565018735857e-06,0.799547256709893
"ENSG00000159915","ZNF233",-7.22957266675867e-07,0.876047086136791
"ENSG00000142273","CBLC",5.33866257630724e-07,0.249861228953571
"ENSG00000130204","TOMM40",-8.88538349112296e-06,0.351328288220175
"ENSG00000011478","QPCTL",-4.86807787249407e-06,0.49981979915798
"ENSG00000105287","PRKD2",1.3849333434969e-06,0.942871396808196
"ENSG00000142230","SAE1",-1.38192043666758e-05,0.112082634720382
"ENSG00000118156","ZNF541",5.44206827798986e-07,0.815382817323108
"ENSG00000185453","ZSWIM9",-8.34059241711002e-06,0.280912456150793
"ENSG00000105447","GRWD1",-1.00990319750034e-05,0.311799524872374
"ENSG00000142235","LMTK3",-7.19462643298509e-07,0.869333247930931
"ENSG00000063177","RPL18",-1.06396766734175e-05,0.144538544756654
"ENSG00000105559","PLEKHA4",-4.36963510321743e-06,0.517615307229881
"ENSG00000090554","FLT3LG",1.23712002607654e-07,0.971465423833633
"ENSG00000104870","FCGRT",1.90120664787797e-06,0.896379068731015
"ENSG00000196961","AP2A1",4.91518216942573e-06,0.596793014653315
"ENSG00000213024","NUP62",-1.07011050891311e-05,0.313871683008705
"ENSG00000169136","ATF5",5.28587070990722e-07,0.971465423833633
"ENSG00000131409","LRRC4B",-9.69412760304184e-07,0.782145290193961
